boat_id,time_now,latitude,longitude,wind_velocity,temperature,heading,acceleration_x,acceleration_y,acceleration_z
B44,2025-02-04T11:41:31.500346Z,37.87163114623211,-122.37001111401061,74.76,-3.5,278.96,-0.089,-1.869,-0.695
B44,2025-02-04T11:41:32.500346Z,37.87322763323705,-122.3636256970585,119.6,31.19,233.65,0.237,0.724,-0.816
B44,2025-02-04T11:41:33.500346Z,37.867725730745335,-122.37046314991304,54.03,37.09,171.73,0.937,-0.687,1.917
B44,2025-02-04T11:41:34.500346Z,37.875757057664565,-122.37897011965983,102.99,9.84,277.54,-0.639,-0.956,-0.242
B44,2025-02-04T11:41:35.500346Z,37.86710065516149,-122.3634528621622,125.1,18.08,130.64,1.254,0.124,0.749
B44,2025-02-04T11:41:36.500346Z,37.868295093305164,-122.37102143985311,134.69,35.87,271.59,0.777,-0.185,1.728
B44,2025-02-04T11:41:37.500346Z,37.87110354484691,-122.36976702023044,59.09,37.23,145.75,1.925,-0.305,1.605
B44,2025-02-04T11:41:38.500346Z,37.87682993740595,-122.37883729180707,100.85,38.88,316.3,0.428,1.33,-1.448
B44,2025-02-04T11:41:39.500346Z,37.86515081811504,-122.36469558407454,21.8,16.75,182.57,-0.437,-0.528,-1.007
B44,2025-02-04T11:41:40.500346Z,37.87317922161672,-122.36606059025621,60.25,5.4,195.97,1.399,-0.608,1.323
B44,2025-02-04T11:41:41.500346Z,37.86121756018042,-122.38014258349479,28.23,14.43,9.89,-1.206,0.989,1.747
B44,2025-02-04T11:41:42.500346Z,37.86640882065768,-122.36330236300807,23.78,28.29,225.88,-0.106,1.609,-1.069
B44,2025-02-04T11:41:43.500346Z,37.8692541162101,-122.36376861808569,38.11,34.07,3.27,-1.481,1.028,0.808
B44,2025-02-04T11:41:44.500346Z,37.863494767506374,-122.36665881545406,76.82,-7.35,17.63,0.134,0.2,-1.858
B44,2025-02-04T11:41:45.500346Z,37.87534364587215,-122.36641580738878,99.03,9.54,2.42,-1.683,-1.341,-1.45
B44,2025-02-04T11:41:46.500346Z,37.872993484236,-122.3784023685626,13.59,30.22,17.13,1.818,-0.035,-0.555
B44,2025-02-04T11:41:47.500346Z,37.86577015998143,-122.36610353693692,25.74,15.42,209.64,-0.482,1.795,-0.652
B44,2025-02-04T11:41:48.500346Z,37.86032078563696,-122.37801793647853,26.55,26.1,33.34,1.308,0.284,1.188
B44,2025-02-04T11:41:49.500346Z,37.86465519592926,-122.36160067429523,39.36,0.79,167.79,-0.942,1.94,0.054
B44,2025-02-04T11:41:50.500346Z,37.87746632297707,-122.37223767126564,6.93,26.19,211.99,-1.101,0.922,1.619
B44,2025-02-04T11:41:51.500346Z,37.877010588661285,-122.37318102384458,106.25,-1.81,118.89,-1.784,-0.073,1.787
B44,2025-02-04T11:41:52.500346Z,37.87040035022892,-122.36203015966247,5.72,13.08,280.36,1.317,-0.471,-1.534
B44,2025-02-04T11:41:53.500346Z,37.87688041252953,-122.3769480504697,67.01,26.23,280.97,-0.289,0.776,1.257
B44,2025-02-04T11:41:54.500346Z,37.8768374167752,-122.36523027775462,133.39,-5.14,30.68,1.104,-0.106,-0.577
B44,2025-02-04T11:41:55.500346Z,37.861217302874095,-122.37244056483246,78.66,17.29,158.54,-0.679,1.854,-0.817
B44,2025-02-04T11:41:56.500346Z,37.87035999192834,-122.36668698196586,53.07,-5.86,320.04,-1.199,-1.112,-1.52
B44,2025-02-04T11:41:57.500346Z,37.8759623769882,-122.36974263540824,54.02,37.62,62.26,0.462,-0.115,-1.758
B44,2025-02-04T11:41:58.500346Z,37.86463788791799,-122.36338050622435,10.85,36.61,32.63,-0.886,1.802,0.657
B44,2025-02-04T11:41:59.500346Z,37.87500670042781,-122.37914480299625,8.69,26.56,10.13,-1.189,1.499,-1.962
B44,2025-02-04T11:42:00.500346Z,37.86751819796597,-122.3668582972167,89.5,3.06,196.93,1.635,0.133,-0.593
B44,2025-02-04T11:42:01.500346Z,37.87372537295732,-122.37240603967955,61.13,6.36,177.08,-0.085,1.204,-0.537
B44,2025-02-04T11:42:02.500346Z,37.86071640926782,-122.3667200535131,47.57,39.15,271.7,-1.825,-0.664,-0.216
B44,2025-02-04T11:42:03.500346Z,37.85857788403985,-122.37484455574857,6.61,8.87,178.58,0.026,-0.558,0.707
B44,2025-02-04T11:42:04.500346Z,37.86218218963769,-122.37533014991014,40.32,14.29,282.57,1.942,-1.826,0.149
B44,2025-02-04T11:42:05.500346Z,37.86691895150034,-122.3671742822672,4.93,14.03,182.03,-1.672,1.626,-0.525
B44,2025-02-04T11:42:06.500346Z,37.86853695445968,-122.36253842245759,103.91,19.92,193.47,-1.541,0.962,0.808
B44,2025-02-04T11:42:07.500346Z,37.869292586782564,-122.36739516018237,77.52,17.48,199.29,-1.044,-0.276,1.321
B44,2025-02-04T11:42:08.500346Z,37.86008685791234,-122.3718110737242,120.4,-2.22,73.48,0.261,-1.257,0.195
B44,2025-02-04T11:42:09.500346Z,37.87525903285609,-122.36525203494173,134.59,-4.14,308.86,-1.134,1.731,-0.752
B44,2025-02-04T11:42:10.500346Z,37.86288695908106,-122.37871371367068,138.57,23.2,9.88,-1.594,-1.591,-1.245
B44,2025-02-04T11:42:11.500346Z,37.85965015627957,-122.36996172065984,26.25,-4.72,242.83,1.659,-0.239,0.984
B44,2025-02-04T11:42:12.500346Z,37.870549735069694,-122.37882582834284,32.35,13.41,73.98,0.361,-0.049,-0.825
B44,2025-02-04T11:42:13.500346Z,37.87466373971108,-122.36323762002661,22.28,-8.2,241.32,-1.37,1.99,-1.498
B44,2025-02-04T11:42:14.500346Z,37.87834145595231,-122.36245056313564,17.15,-8.23,222.63,-1.728,1.561,-1.594
B44,2025-02-04T11:42:15.500346Z,37.87125278182803,-122.36134671901638,3.61,1.01,331.98,1.218,1.418,0.658
B44,2025-02-04T11:42:16.500346Z,37.87548351275928,-122.37215587309095,114.01,26.56,161.85,-0.489,-1.698,-1.796
B44,2025-02-04T11:42:17.500346Z,37.873857680137284,-122.37962015524306,67.66,7.53,303.65,-1.596,0.789,-1.089
B44,2025-02-04T11:42:18.500346Z,37.8699895726066,-122.37722561088479,71.08,13.05,15.8,-1.21,-0.616,-1.854
B44,2025-02-04T11:42:19.500346Z,37.86501596814963,-122.3741646734387,8.34,12.95,87.7,-1.6,0.614,-1.264
B44,2025-02-04T11:42:20.500346Z,37.87611170464709,-122.3681970960669,139.22,38.89,213.51,0.387,-1.527,0.1
B44,2025-02-04T11:42:21.500346Z,37.863049541424,-122.3631074778554,100.8,16.46,95.62,-0.191,0.555,-0.006
B44,2025-02-04T11:42:22.500346Z,37.877912981083355,-122.36452791948498,90.51,20.25,5.78,-1.639,1.672,-0.22
B44,2025-02-04T11:42:23.500346Z,37.87370266302533,-122.37400003875075,27.53,0.97,129.93,-0.974,-0.839,-1.68
B44,2025-02-04T11:42:24.500346Z,37.858692736840155,-122.36736819240801,114.7,8.37,353.23,-0.274,0.15,0.319
B44,2025-02-04T11:42:25.500346Z,37.86687885059693,-122.37181240870048,132.55,15.93,209.06,1.211,0.621,-1.375
B44,2025-02-04T11:42:26.500346Z,37.873559974862914,-122.36672844981842,30.06,16.83,139.61,1.86,-1.552,-0.004
B44,2025-02-04T11:42:27.500346Z,37.87131696560185,-122.36645599627151,40.86,21.84,47.66,-1.571,1.224,-0.504
B44,2025-02-04T11:42:28.500346Z,37.86457833963554,-122.36732431219053,85.66,31.93,272.94,-0.257,-1.1,1.396
B44,2025-02-04T11:42:29.500346Z,37.85877707189469,-122.36194760297327,63.44,-0.45,285.15,-1.315,0.629,-0.886
B44,2025-02-04T11:42:30.500346Z,37.8739668828594,-122.37440526132796,104.76,15.74,21.53,1.936,-0.631,0.02
B44,2025-02-04T11:42:31.500346Z,37.86767127229757,-122.37766967253198,14.18,-9.2,84.44,1.183,1.474,0.655
B44,2025-02-04T11:42:32.500346Z,37.858566040700296,-122.37830433536897,57.73,1.12,305.7,-1.177,-1.641,-1.607
B44,2025-02-04T11:42:33.500346Z,37.861022332923554,-122.37503776039547,33.0,1.9,236.05,-0.682,1.697,0.205
B44,2025-02-04T11:42:34.500346Z,37.86267759060048,-122.37884363982033,63.32,25.9,45.27,-0.092,0.54,-0.149
B44,2025-02-04T11:42:35.500346Z,37.86136392101792,-122.37374681378037,52.0,19.33,91.96,-1.797,0.384,-1.059
B44,2025-02-04T11:42:36.500346Z,37.86296254276012,-122.37852150217795,142.64,0.99,230.72,0.728,1.97,0.333
B44,2025-02-04T11:42:37.500346Z,37.8756375860541,-122.36950077652048,8.05,13.59,125.9,-0.162,1.39,0.153
B44,2025-02-04T11:42:38.500346Z,37.874535761165106,-122.36766583652233,60.59,28.98,266.13,-1.147,1.821,-0.357
B45,2025-02-04T11:40:59.500346Z,37.87227271119757,-122.3729014904269,71.26,-0.87,219.83,-0.198,0.517,-0.857
B45,2025-02-04T11:41:00.500346Z,37.86418166235984,-122.36577779176503,112.66,-1.44,141.06,0.256,-0.628,-1.023
B45,2025-02-04T11:41:01.500346Z,37.87275661058238,-122.37126274707751,49.96,10.2,230.73,-0.894,-0.73,-0.158
B45,2025-02-04T11:41:02.500346Z,37.86379518518974,-122.3669390457623,56.87,36.07,345.63,1.794,1.5,0.978
B45,2025-02-04T11:41:03.500346Z,37.85962028133588,-122.36900728637806,77.64,-1.46,349.38,-0.548,-0.341,0.169
B45,2025-02-04T11:41:04.500346Z,37.8746329824182,-122.36498216339601,82.4,10.71,123.17,0.26,0.698,0.678
B45,2025-02-04T11:41:05.500346Z,37.86088451837378,-122.36595671358897,128.12,-3.08,294.87,-1.972,-0.664,-1.263
B45,2025-02-04T11:41:06.500346Z,37.87667435968471,-122.37858697779119,20.05,23.75,320.98,1.724,-1.542,-0.461
B45,2025-02-04T11:41:07.500346Z,37.87035952326271,-122.36320760106257,41.85,14.36,133.28,-0.31,0.126,-0.756
B45,2025-02-04T11:41:08.500346Z,37.874506935339596,-122.37080883589545,104.66,-4.56,40.55,-0.576,1.38,-0.026
B45,2025-02-04T11:41:09.500346Z,37.86371850314744,-122.37365565514656,98.47,16.47,199.81,-0.523,1.614,-0.902
B45,2025-02-04T11:41:10.500346Z,37.878054200776134,-122.37964466566581,29.87,39.77,112.31,-0.903,-1.174,0.622
B45,2025-02-04T11:41:11.500346Z,37.878120846684055,-122.37438010337091,60.12,26.46,128.98,-1.741,1.408,1.353
B45,2025-02-04T11:41:12.500346Z,37.86108061204411,-122.37401586376801,62.37,39.28,195.86,0.973,-1.28,1.047
B45,2025-02-04T11:41:13.500346Z,37.86829066725839,-122.37309215924718,84.07,33.26,217.79,-1.806,-1.609,-0.914
B45,2025-02-04T11:41:14.500346Z,37.87072680566857,-122.36955179502874,98.03,-6.69,308.13,1.973,1.555,-0.944
B45,2025-02-04T11:41:15.500346Z,37.87361189831533,-122.3687619440389,116.62,-0.41,30.41,0.42,-0.822,0.087
B45,2025-02-04T11:41:16.500346Z,37.869248851645615,-122.37970706548636,14.56,17.46,134.47,0.985,-1.714,-1.579
B45,2025-02-04T11:41:17.500346Z,37.85902645288169,-122.36311700047567,122.28,0.98,86.34,-0.927,0.413,1.648
B45,2025-02-04T11:41:18.500346Z,37.873045620217916,-122.36153765195299,33.21,25.75,42.22,-1.898,1.16,1.042
B45,2025-02-04T11:41:19.500346Z,37.8610954845111,-122.36811793353277,39.31,-1.65,0.67,-1.341,0.509,-1.864
B45,2025-02-04T11:41:20.500346Z,37.864700730630396,-122.37694687637264,148.76,14.28,143.34,0.631,1.217,0.261
B45,2025-02-04T11:41:21.500346Z,37.859399988588315,-122.38095040606593,0.9,33.41,50.86,1.267,-1.76,0.542
B45,2025-02-04T11:41:22.500346Z,37.87761840335449,-122.37892399859183,11.26,21.06,87.76,0.661,0.085,-0.729
B45,2025-02-04T11:41:23.500346Z,37.87834893486185,-122.36904299870379,146.61,31.9,188.9,1.151,-0.397,0.593
B45,2025-02-04T11:41:24.500346Z,37.8696921015149,-122.3633838886603,37.01,-7.61,171.61,-1.803,0.839,0.721
B45,2025-02-04T11:41:25.500346Z,37.858673887964976,-122.36561798112511,57.52,30.4,346.24,-1.07,0.134,-0.409
B45,2025-02-04T11:41:26.500346Z,37.86392352134911,-122.38032738502118,79.36,-1.32,77.24,1.767,0.657,-0.693
B45,2025-02-04T11:41:27.500346Z,37.86376805110559,-122.37784502444241,42.38,18.68,245.15,1.087,-0.139,1.229
B45,2025-02-04T11:41:28.500346Z,37.87254985205166,-122.36516067253015,48.27,27.63,77.49,-1.574,1.948,0.424
B45,2025-02-04T11:41:29.500346Z,37.8715699977871,-122.37662951722116,99.73,31.52,242.37,1.764,0.139,-1.066
B45,2025-02-04T11:41:30.500346Z,37.865868169867355,-122.37541477606021,89.7,17.95,174.13,-0.593,-0.763,1.005
B45,2025-02-04T11:41:31.500346Z,37.8587147472646,-122.36903076510534,84.31,3.99,252.01,-0.368,1.85,-0.355
B45,2025-02-04T11:41:32.500346Z,37.87262821253135,-122.36773569264808,4.85,39.31,147.29,-0.918,1.736,0.254
B45,2025-02-04T11:41:33.500346Z,37.85943792025111,-122.36768245153051,92.29,17.41,330.17,-1.758,-1.48,-1.42
B45,2025-02-04T11:41:34.500346Z,37.87224911110726,-122.37675263283869,125.33,30.74,330.85,1.284,0.827,0.748
B45,2025-02-04T11:41:35.500346Z,37.85887543396718,-122.36653141727803,136.04,37.13,225.72,-0.698,-0.441,0.196
B45,2025-02-04T11:41:36.500346Z,37.872897941398094,-122.37753933185111,106.41,21.81,314.58,1.974,0.975,0.22
B45,2025-02-04T11:41:37.500346Z,37.87240130174931,-122.3693205286698,115.04,6.73,245.23,1.123,1.91,-0.95
B45,2025-02-04T11:41:38.500346Z,37.85868181259772,-122.36961839930656,2.37,23.46,80.05,-1.303,0.014,-1.548
B45,2025-02-04T11:41:39.500346Z,37.86362353617341,-122.36274600104866,112.34,34.47,276.81,1.132,1.127,1.224
B45,2025-02-04T11:41:40.500346Z,37.86450161572512,-122.36541091395776,69.83,-2.58,58.48,1.34,0.206,-0.601
B45,2025-02-04T11:41:41.500346Z,37.87026357860267,-122.37364359457003,25.49,15.18,246.79,1.53,0.105,0.633
B45,2025-02-04T11:41:42.500346Z,37.86276731709814,-122.36565611634092,44.95,0.48,2.17,0.864,1.265,-0.748
B45,2025-02-04T11:41:43.500346Z,37.86682800005271,-122.37569642946323,125.11,23.88,99.53,0.051,-0.347,-1.806
B45,2025-02-04T11:41:44.500346Z,37.8715819766809,-122.37883803794686,75.66,2.1,250.27,1.129,-1.22,0.882
B45,2025-02-04T11:41:45.500346Z,37.86319673824409,-122.36502092108809,70.34,-2.95,95.85,1.24,-1.365,1.991
B45,2025-02-04T11:41:46.500346Z,37.8729113363092,-122.36368571616707,138.17,27.53,235.69,-0.114,0.729,1.163
B45,2025-02-04T11:41:47.500346Z,37.87395305470732,-122.3686285278673,59.13,35.54,301.5,1.381,0.855,1.583
B45,2025-02-04T11:41:48.500346Z,37.87175676882158,-122.36994720840461,30.66,-8.36,108.17,1.911,1.235,0.612
B45,2025-02-04T11:41:49.500346Z,37.872860614408836,-122.36639574397893,115.92,-6.5,151.65,0.335,-0.624,-0.183
B45,2025-02-04T11:41:50.500346Z,37.85923353646868,-122.37561987267144,82.6,39.31,175.29,-1.576,-1.983,-0.375
B45,2025-02-04T11:41:51.500346Z,37.86165810215836,-122.36121221493804,56.8,34.63,162.89,1.147,0.477,1.122
B45,2025-02-04T11:41:52.500346Z,37.87821612785816,-122.36865677652172,27.11,-9.52,320.84,-1.224,-1.266,1.195
B45,2025-02-04T11:41:53.500346Z,37.87455814444119,-122.37800773346142,4.74,35.15,138.6,0.232,-0.54,0.611
B45,2025-02-04T11:41:54.500346Z,37.87383442259711,-122.37547013566544,56.48,31.13,309.31,-0.858,1.48,-1.916
B45,2025-02-04T11:41:55.500346Z,37.874454715861205,-122.37350074874188,140.46,21.72,136.77,-1.3,-0.045,-1.66
B45,2025-02-04T11:41:56.500346Z,37.872883530042856,-122.36589142447531,140.32,0.93,325.96,0.785,-1.249,1.256
B45,2025-02-04T11:41:57.500346Z,37.85858866004748,-122.37496503956375,83.39,9.12,107.59,-1.105,1.251,-0.199
B45,2025-02-04T11:41:58.500346Z,37.86435659429079,-122.36364584406557,58.54,38.72,29.84,1.721,-1.751,-0.178
B45,2025-02-04T11:41:59.500346Z,37.8620235914813,-122.36253999828897,113.82,-6.92,43.53,-1.679,-0.962,1.319
B45,2025-02-04T11:42:00.500346Z,37.860812751667005,-122.37652567065112,36.73,-1.47,116.97,1.281,0.442,-0.346
B45,2025-02-04T11:42:01.500346Z,37.87783636499379,-122.3705836925019,81.47,13.57,248.14,-1.759,1.412,-0.322
B45,2025-02-04T11:42:02.500346Z,37.86843030769759,-122.36138632199264,136.28,-1.76,105.16,-1.425,-1.427,0.285
B45,2025-02-04T11:42:03.500346Z,37.86907979282082,-122.36194874932661,49.04,13.67,150.31,1.914,0.111,0.915
B45,2025-02-04T11:42:04.500346Z,37.86070383889886,-122.37878729384664,4.29,31.85,121.99,1.801,1.489,0.618
B45,2025-02-04T11:42:05.500346Z,37.86600927340266,-122.37024220065828,19.32,22.78,69.1,1.646,-0.211,-1.832
B45,2025-02-04T11:42:06.500346Z,37.87685832598034,-122.37319179549313,23.82,12.06,133.0,0.783,0.019,-1.593
B45,2025-02-04T11:42:07.500346Z,37.87054150297686,-122.37587514182286,147.89,34.73,89.5,0.064,1.39,0.335
B45,2025-02-04T11:42:08.500346Z,37.86345864407746,-122.38095095578862,85.8,14.38,292.6,1.742,-0.132,-1.924
B45,2025-02-04T11:42:09.500346Z,37.87222002933956,-122.37812346566923,14.51,-9.59,208.9,1.95,0.895,-0.848
B45,2025-02-04T11:42:10.500346Z,37.86515035945713,-122.37625333917681,20.68,8.77,211.36,1.999,-0.247,0.918
B45,2025-02-04T11:42:11.500346Z,37.86054957348295,-122.37875930532589,122.84,24.9,179.85,-1.851,1.602,-0.701
B45,2025-02-04T11:42:12.500346Z,37.875255326273795,-122.36848222076605,144.23,2.42,317.61,-0.373,1.339,1.655
B45,2025-02-04T11:42:13.500346Z,37.87192157029106,-122.3708628307189,94.14,1.27,211.65,0.551,-1.226,-1.577
B45,2025-02-04T11:42:14.500346Z,37.864174763209625,-122.3807515722166,57.3,32.38,13.1,-0.098,-1.501,-1.84
B45,2025-02-04T11:42:15.500346Z,37.86596303249301,-122.36549195657813,77.01,30.85,179.76,0.86,-1.318,-1.968
B45,2025-02-04T11:42:16.500346Z,37.86091342906854,-122.37362481976037,84.19,5.11,22.58,-1.007,-1.955,-0.5
B45,2025-02-04T11:42:17.500346Z,37.87640434034421,-122.36735495642363,114.08,2.54,92.56,-1.79,0.391,-1.968
B45,2025-02-04T11:42:18.500346Z,37.87312160004221,-122.37686626381972,12.35,-9.69,321.69,-1.291,0.346,1.277
B45,2025-02-04T11:42:19.500346Z,37.872222038434444,-122.3736783699649,21.57,-0.21,238.49,0.206,-0.047,-0.407
B45,2025-02-04T11:42:20.500346Z,37.87705421342823,-122.37431432957278,55.52,-7.73,256.19,-0.81,1.664,-0.833
B45,2025-02-04T11:42:21.500346Z,37.86313614029708,-122.37238627489172,64.18,24.17,187.36,1.94,1.817,0.82
B45,2025-02-04T11:42:22.500346Z,37.8720417267989,-122.38066647726549,105.49,-2.3,306.95,-1.095,1.964,-1.98
B45,2025-02-04T11:42:23.500346Z,37.874783227776355,-122.37671552735773,62.41,38.94,89.08,-0.03,-0.124,-0.36
B45,2025-02-04T11:42:24.500346Z,37.858840977925475,-122.36773126351801,77.41,-6.03,15.63,-1.498,1.968,-0.138
B45,2025-02-04T11:42:25.500346Z,37.87683432966131,-122.38059315263472,71.09,-2.01,158.76,-0.598,-0.441,-0.666
B45,2025-02-04T11:42:26.500346Z,37.8689561681036,-122.3770437678019,130.67,-4.44,339.65,1.11,1.23,-0.575
B45,2025-02-04T11:42:27.500346Z,37.87085334910699,-122.37720840822269,78.21,-7.24,145.95,1.193,0.024,-1.405
B45,2025-02-04T11:42:28.500346Z,37.87795328366478,-122.36597199908303,104.85,8.75,88.7,0.436,1.439,-1.358
B45,2025-02-04T11:42:29.500346Z,37.86820861661076,-122.37558488253269,106.32,14.22,268.88,0.44,-0.136,-1.432
B45,2025-02-04T11:42:30.500346Z,37.872541631506905,-122.36572443297614,74.91,28.89,324.23,-0.025,-1.03,0.74
B45,2025-02-04T11:42:31.500346Z,37.86457005506135,-122.36140277181426,81.64,7.86,152.0,1.497,0.222,-1.938
B45,2025-02-04T11:42:32.500346Z,37.87045203547137,-122.37072821851702,91.1,-0.76,175.71,1.354,0.89,1.938
B45,2025-02-04T11:42:33.500346Z,37.86029238892575,-122.36422134734843,52.07,31.47,182.77,-0.152,1.462,1.286
B45,2025-02-04T11:42:34.500346Z,37.873597061029415,-122.36274590794625,129.88,-7.91,275.07,1.897,-1.593,-1.115
B45,2025-02-04T11:42:35.500346Z,37.875944625345305,-122.37971903640751,9.4,34.35,43.16,-0.584,0.494,1.259
B45,2025-02-04T11:42:36.500346Z,37.87532676286359,-122.37361946597964,10.63,20.33,130.31,-0.0,-0.496,-1.798
B45,2025-02-04T11:42:37.500346Z,37.87572204764345,-122.37954623152561,54.63,-6.44,338.01,-0.158,0.244,-1.699
B45,2025-02-04T11:42:38.500346Z,37.8596296802933,-122.36820839003592,17.8,26.81,235.51,1.742,-0.686,-0.989
B46,2025-02-04T11:40:59.500346Z,37.86742929587255,-122.37613244801595,69.33,17.31,241.63,-1.09,0.278,-1.51
B46,2025-02-04T11:41:00.500346Z,37.8727365181585,-122.37136697433927,15.84,38.27,206.34,-1.677,-0.386,-1.911
B46,2025-02-04T11:41:01.500346Z,37.869512545592286,-122.36491228775381,106.6,11.81,183.33,-1.835,-0.085,1.242
B46,2025-02-04T11:41:02.500346Z,37.87244012850434,-122.36999624517473,46.69,34.71,106.93,-0.271,-0.185,0.181
B46,2025-02-04T11:41:03.500346Z,37.864967667475625,-122.36211826951251,4.66,-6.39,0.43,1.751,-1.284,-0.615
B46,2025-02-04T11:41:04.500346Z,37.85980094955382,-122.36837084945951,140.27,-9.6,278.73,0.008,0.923,-0.224
B46,2025-02-04T11:41:05.500346Z,37.86836664864878,-122.37641616189454,117.98,-1.64,203.8,-1.563,0.83,0.855
B46,2025-02-04T11:41:06.500346Z,37.87732051150448,-122.36603717728839,78.23,39.51,251.88,-1.455,-1.374,-1.341
B46,2025-02-04T11:41:07.500346Z,37.86597092475719,-122.37407459837446,99.46,14.43,162.29,-0.002,0.355,1.071
B46,2025-02-04T11:41:08.500346Z,37.86628038533486,-122.36696443356863,114.75,26.69,38.79,0.139,1.635,1.038
B46,2025-02-04T11:41:09.500346Z,37.87583696148752,-122.37880844074766,46.9,22.15,303.8,-1.394,1.545,-1.532
B46,2025-02-04T11:41:10.500346Z,37.87256427168799,-122.37966485496118,9.69,13.67,351.41,0.103,-1.497,-0.332
B46,2025-02-04T11:41:11.500346Z,37.87716680141721,-122.36418642293276,93.66,39.15,47.31,-1.473,1.979,-1.79
B46,2025-02-04T11:41:12.500346Z,37.86597114438179,-122.36314386675333,108.41,4.91,252.51,-0.165,-1.982,0.65
B46,2025-02-04T11:41:13.500346Z,37.85957970792645,-122.37716111550148,34.75,-3.52,115.88,-1.132,1.662,-1.275
B46,2025-02-04T11:41:14.500346Z,37.86252061626725,-122.37886293458128,5.32,23.96,334.68,0.431,-0.427,-1.291
B46,2025-02-04T11:41:15.500346Z,37.87408337417508,-122.37811255264846,111.06,27.95,63.13,-1.935,-1.844,1.919
B46,2025-02-04T11:41:16.500346Z,37.87462361988743,-122.37727721164235,68.72,15.22,11.3,0.155,-1.958,0.066
B46,2025-02-04T11:41:17.500346Z,37.86346034482186,-122.38103580548974,79.65,1.86,296.6,1.523,0.421,-0.714
B46,2025-02-04T11:41:18.500346Z,37.867783428746854,-122.38003362050748,97.24,12.64,202.81,0.906,-0.004,1.493
B46,2025-02-04T11:41:19.500346Z,37.85917878590091,-122.3755881185324,133.62,14.92,223.37,0.608,-1.744,1.328
B46,2025-02-04T11:41:20.500346Z,37.85878343405413,-122.36605495048478,88.19,29.86,12.54,-1.028,1.765,1.219
B46,2025-02-04T11:41:21.500346Z,37.86647054270847,-122.3806824761087,137.81,4.24,121.91,0.903,1.7,-1.84
B46,2025-02-04T11:41:22.500346Z,37.862648415196375,-122.37259389762438,100.43,-3.9,180.75,0.75,-1.336,1.4
B46,2025-02-04T11:41:23.500346Z,37.871757017971994,-122.36622912002419,11.4,-8.17,68.32,-1.107,-1.687,0.332
B46,2025-02-04T11:41:24.500346Z,37.87117392655773,-122.36335717145501,114.77,29.64,127.37,-1.218,-1.097,-0.827
B46,2025-02-04T11:41:25.500346Z,37.87673008546156,-122.37738297242645,94.55,-3.73,40.35,-1.429,0.478,-1.661
B46,2025-02-04T11:41:26.500346Z,37.867496899853585,-122.37612631288088,69.97,8.16,104.6,-0.424,1.922,-1.6
B46,2025-02-04T11:41:27.500346Z,37.863500625442676,-122.3665683293309,49.09,31.14,257.17,0.117,-1.9,-1.232
